F-volt,V-volt,P-volt,Object,Object type
4.477028348,5,4.574780059,H,W
4.486803519,5,4.579667644,H,W
0.351906158,1.041055718,4.227761486,H,W
0,1.129032258,4.232649071,H,W
0,1.138807429,4.208211144,H,W
4.486803519,5,4.579667644,H,W
4.506353861,5,4.594330401,H,W
4.511241447,5,4.589442815,H,W
4.511241447,5,4.594330401,H,W
4.516129032,5,4.589442815,H,W
0.122189638,1.060606061,4.154447703,H,W
